uuid,fid2,land_type2,issue_year2
a27915c8-144f-42e2-8c39-0674cdbefdaa,25652,100,2022
5dd24084-fdd3-4738-957a-d09198c415fa,3771,100,2022
5f1b394b-3635-4ac8-8c03-0110ac0ff103,32238,100,2022
c74f33a1-ca8e-46b4-a526-f1b31406da99,2594,200,2022
bd702ec8-07d3-4ef4-8be2-26e8d6057299,23405,100,2022
6a59e50e-bafe-4415-ba25-7ea9fbd64399,1207,200,2022
b8a992a3-e546-4584-9fa2-4a706d62bf8a,19175,200,2022
df9e3eee-0faf-4fee-a92f-a05098d7979b,25275,200,2022
6d3137f1-8563-4cfd-ae36-5e49bb8781c6,22719,200,2022
0ec4bc24-e86b-48ba-b837-412704e35263,26068,100,2022
3ae37571-7bea-4bb4-9ec8-c4120d4d6309,11577,200,2022
aadcd084-118b-45cb-9563-46cc8ff2a144,31850,100,2022
cd096c02-957d-42aa-9ac0-d93c468b0bca,2762,200,2022
b657afb4-003d-4a77-ac7e-1a0fbfcf33b2,17017,100,2022
547a3327-e4ff-4b8a-9f96-d7c0def334ba,3535,100,2022
ae1a6199-a530-41d1-ba53-e1010cc21af9,32071,100,2022
9e59b03b-275c-467c-9bbf-860c6a33a12e,2718,100,2022
fc5c2a4e-8394-4397-8470-275f144b537a,1864,100,2022
558bc01a-a549-4da6-aee9-29dcdc15ea98,24399,100,2022
4b3d6583-fc94-4398-89a6-ca31b8070851,1628,100,2022
e6e69e0c-b9a1-41ae-b327-a9b9d107d61d,12619,100,2022
bd5acb3c-a253-478a-a6e7-32cf4d85687a,31286,100,2022
b568c386-9c1e-4461-a48c-04c160873a10,24581,100,2022
b06a6d37-f234-473c-b1b8-33560c60d938,16034,100,2022
98d9fded-1482-4486-9dae-7dd4b01b90ac,16525,100,2022
3ad51883-c6c0-4560-bed5-b7ff8c36482f,16139,100,2022
f611f77f-ba07-4aa0-9e2f-f08d0ae65ee5,16653,100,2022
74d67007-d664-4c60-b6e6-b3b0b6d8b26f,15974,100,2022
e772a26b-b350-4997-8bdb-950da0e86b54,16506,100,2022
fa35a1b4-68ec-4494-9a7e-238e6f7dedc3,16740,100,2022
36e4c837-1371-4f03-9327-93b81cd0b0de,16041,100,2022
555c7702-8a54-49be-a5fa-a6ef1cdae240,30367,100,2022
752ab930-c79c-44fe-8dca-227d11d6d177,2904,100,2022
e867e517-9c04-4252-9f69-84f56899a73d,15863,100,2022
5340afd0-b3b2-4d5d-9579-c829c77d4374,1082,100,2022
407e480f-61f4-4069-afe0-2b0e1af78bdd,12249,100,2022
6ac08b7d-8f22-491e-b865-06799fbeb556,3124,100,2022
0f349db8-af4b-46d7-af40-86e234711c96,16083,100,2022
832c51ae-8eeb-4c5c-830e-80e169f80a9b,15871,100,2022
6d7f5b92-b6e1-45f5-8a4a-c8f82ac4f49d,16961,100,2022
b3e99ed1-b145-4c88-b10b-33923fb970ef,1576,100,2022
c92f82fb-bfe9-484d-a2e4-8f80ea7402a2,15998,100,2022
ddc2a16e-6e05-4436-9d55-cf148a064ada,16640,100,2022
12d42da7-e784-4708-a30b-c90d614d165a,16544,100,2022
3e08de10-356f-44ab-942c-dc0ffedd8250,3170,100,2022
f5efe109-3bae-4367-9a05-2396ca90f95e,11853,100,2022
f9f25c31-b945-4e5e-9031-2e90d762f5cb,16532,100,2022
ee4800ad-5c4e-4427-b08f-c0f7aab21fe1,15918,100,2022
95862bd4-d4da-4bc8-99fc-f7b86fdd4907,24951,100,2022
c513a42c-d581-4d23-8f25-7abdbe76630f,1659,100,2022
ad141c83-5945-4bfa-b5f5-ffdd013489dc,16035,100,2022
00f80e58-9471-44c1-a27e-be8e6e6ca0c7,17604,100,2022
e80433f7-906b-42b6-863b-c47112850bfe,1663,100,2022
6a8e0a14-b0ed-4fdc-8760-43664c450a18,1677,100,2022
fc7cc05e-27df-4436-84e8-d6c1d186a2d1,16193,100,2022
a30d46b4-c185-4b91-838a-ad54bb8f9468,16301,100,2022
0f6f108f-110a-4dec-a6f7-eb10d1139514,1660,100,2022
e37d1c05-ff32-41bb-bed8-bf3404334730,1634,100,2022
7e636dbb-de94-429e-a32c-65949c167053,16057,100,2022
d55f8aea-ada3-4383-a9db-20d6cda17adc,15942,100,2022
e4d7727c-a346-414c-b923-4c9bca3cf570,912,100,2022
20f4e86e-e43f-489e-86da-a6870bd4b543,12378,100,2022
579e0f6a-8e55-4b6f-ab81-edbea81f38ab,30864,100,2022
077d0a3e-6c61-4f5e-b141-e5a841b24c48,24691,100,2022
49e91e93-6ccb-431f-8c1a-ebc7f4f07fe5,35674,100,2022
d9fc2492-8a72-4940-b763-280b58e9ddc2,995,100,2022
dfb65153-3628-41dc-8e6d-b386fcbb5965,30307,100,2022
f4ebc7e6-7ada-451f-93e7-058fbe90ac33,15901,100,2022
d65f18d1-c420-4b40-a00b-1410a30259c9,15992,100,2022
6f4e0abd-08ac-4399-b53c-53899665efd2,2629,100,2022
cd956b29-818a-4847-bf5a-8f91ccf5f284,1292,100,2022
b0f2fbfc-43e3-46e4-97ca-12ea15bcdb96,1618,100,2022
ebb87419-3551-4303-b273-0b9b2ce5408b,1157,100,2022
d4b0a9b0-550e-46e1-9c8e-84832607362c,25902,100,2022
30db1832-91d7-4644-8abb-4a97a34b2498,16104,100,2022
d887d693-1b47-4df6-bea9-bc112c487ced,15781,100,2022
9c562ec3-e1c4-408f-a64b-f81c56ef6bb0,25530,100,2022
23ec94e7-2ff1-4b7a-997b-5efb4fac877a,15916,100,2022
24ee457a-7882-4a31-9c66-3b50de0694a2,1574,100,2022
715edb48-56a0-4b9e-b194-788c73aa2eff,24434,100,2022
be8c5fd4-3ea9-4bb6-96c9-eb51c7b44c6c,15978,100,2022
fd3b717c-577a-496d-a97d-cd115c7490fe,25356,100,2022
66222560-ba2c-4fea-9a25-3e94d28ec6d6,24492,100,2022
7efe3589-2ada-45cd-8d7b-3f99c8e0b3d4,16565,100,2022
94ebefb2-9ed5-41b8-8433-08879790f578,25242,100,2022
84ff58e3-718e-4efa-8b69-5646f0f04d38,15798,100,2022
e3239d62-0192-4a64-9eb8-2ead1699bfe3,903,100,2022
c9673fe4-1a56-4e3a-9a41-da73075e5a56,26230,100,2022
5a6ad34b-e65d-44ec-ac93-45616a611e8a,892,200,2022
87207c86-255a-40eb-be5a-339895f5d35e,1669,100,2022
1b86c850-ea77-427b-aaec-acf4beb4f570,15783,100,2022
b694abd8-fd22-42b9-8d1c-42cd2c3f8e97,26140,100,2022
77ece60f-17c4-44ac-af5d-c6104314cf49,25696,100,2022
fb2f52e9-962b-4d4e-85ec-f960b1468cef,24934,100,2022
b9a17f8f-a8f9-49d3-966d-5b990eef30f7,1324,100,2022
1a86b687-c6b7-4f3d-8b6d-b0c1e27d2f9e,2016,100,2022
e41919c2-e681-4785-991c-08ff678b5543,1335,100,2022
95a9e9fd-050b-4f5d-8d3e-d48d90e4f858,15913,100,2022
06b41d79-878f-4300-98bd-fbdd90a88b0b,16185,100,2022
a954e839-bb56-45b4-ad7a-70ae080696a9,25421,100,2022
29521b51-4c97-4e76-8062-569f56157203,15900,100,2022
088b1ef6-d28d-4d2f-bf44-7cc22587c987,1653,100,2022
4b921d87-03ab-445a-953a-059d10895153,25110,100,2022
7fe47c61-247a-4d7f-aa1f-6b93f95bf63c,25865,100,2022
d1cfc5c2-2de7-4e0b-afcc-5f9852bf18aa,25390,100,2022
21bee2ce-fc84-4e22-928a-7b3303003632,24561,100,2022
251eb6e4-feb8-41ef-a78c-ed3af9b4e6a3,19470,100,2022
9262bfbf-ef4c-497d-9517-c0bc3675520f,2035,100,2022
d08f1871-fb29-434b-ac3d-9ee8008be2b9,16062,100,2022
3c709b74-806a-44ee-b112-ce38e7adf4fa,16004,100,2022
f4e44960-800a-4266-a20d-b52f3c351957,1564,100,2022
bbc5ba56-6f08-449d-804f-548dee8fcf6b,24766,100,2022
3170b4fb-d5d4-42ce-a3ae-81c2abddc155,25974,100,2022
2b53ff85-94e9-462c-b905-324423980e1f,15884,100,2022
fc4dc70f-76cd-47ad-af39-731f8cf903f9,16066,100,2022
b12cb191-a024-47f3-831a-91a5fd83752d,3056,100,2022
bfe285f6-7b15-467d-86bc-ef5461ef70f1,12185,100,2022
dd6fec8a-fce0-47da-bfea-0807d402473d,1057,100,2022
709e51ba-186c-4c80-b72b-9d09e6f35764,16238,100,2022
fb958ddd-a1c8-4cef-b143-ef245edde705,15932,100,2022
24075be7-20ef-4c77-97cf-f434d390cb62,2999,100,2022
bac864cb-425b-48c5-acd7-62edd7753e18,17329,100,2022
4d655c1e-99c2-4f57-a711-073c345b6eb6,12774,100,2022
0e180438-1c55-4ef9-81f0-ea01d6fab4be,1596,100,2022
9566ea73-9b44-460f-a643-2408dfd920e4,25973,100,2022
dc129da1-ef1f-481c-a4a5-70f0cb04a6dd,25203,100,2022
03adf633-affe-4f0a-9339-8277a9c3c69e,15931,100,2022
956ac7a8-c350-4bc7-9992-97fa486a7dfc,15796,100,2022
46b9cad4-48d0-4b6c-8c50-88a59f84a4dc,16761,100,2022
3c0c7938-dfd5-482f-a9e5-2823ef313e4f,1177,100,2022
998f47f8-e823-448d-8469-b84bc35fa104,16465,100,2022
23e5ed55-3fb8-461e-a8ab-96363d6ab119,1642,100,2022
0b73a0cd-a83b-4ecd-87f9-8134c251b923,1608,100,2022
526d263a-ef14-4c67-98e6-bf1f2f89bd46,24844,100,2022
284c66c7-6943-4712-aedc-5bb12abd2918,26128,100,2022
54d667c7-2f03-47e6-a68f-83885ad14254,1913,100,2022
3ca5db36-2725-45cd-bf6c-9842a097cdb8,23022,100,2022
520b7d1d-9fbb-4654-a78a-7eb4617203a4,1621,100,2022
a75aa985-78e9-41d5-bbd3-ebfb0808f5dd,25455,100,2022
1ecdb373-e1b5-47e7-a81e-4af4cc827faa,25511,100,2022
38d5ea5e-39ce-44dc-ab2e-b0392897dae6,1939,100,2022
873a9a06-1505-4b4a-97e6-beb5adee2d5d,16199,100,2022
9df1c061-355a-482a-84aa-7e5036197658,16554,100,2022
337ffaf0-adf3-42e2-ab93-ee7d40683fed,2277,100,2022
fda1d3c0-0366-434c-a692-b37e549919ba,1950,100,2022
390a682d-508d-4241-af0f-c763e7cfc429,16417,100,2022
4fe70acf-07f5-4be3-87dc-416887c256db,16205,100,2022
1b86f6e6-f00b-4f0a-9dd7-26ef5e842571,1745,100,2022
c7d6b3c2-d79f-4b72-9f49-e4e0a4de2448,12033,100,2022
73a505d2-bbe8-4e78-bf65-ca41e07b9fcd,12514,100,2022
bb89b682-670c-46ef-bc2a-4c5064a0ea43,17601,100,2022
ec0a7126-8f64-4600-8dd8-6d79d215d32b,16198,100,2022
5059f2a0-1d0f-4599-93db-de6f1fdefc52,16077,100,2022
f1ffbe85-83d8-472f-b27a-3b4884890544,16560,100,2022
4d5bd3ca-2e4a-431d-8bc8-ec86acb5ffd2,20014,200,2022
4438fe70-246e-4ec4-9dfe-374587401625,12162,200,2022
090d9e6f-a0f2-430c-b9dd-e795985d101f,12705,200,2022
ff192889-0a22-4f88-89cf-ae32bc68273b,18352,200,2022
f90ada80-87f8-4f95-8965-cdb8cdd6ab86,21970,200,2022
a55cd1b8-7682-43a9-b8fd-a3a3ec1483c2,24614,200,2022
6e5b8041-e960-4af2-9daa-89eac6a253d4,24692,200,2022
d442678b-5f7c-4a7b-87e5-2bacd0d4f71b,11857,200,2022
2d74c9a6-d94f-4e85-9eda-baae04ed19bb,20047,200,2022
f7425f02-97e7-4cd0-809d-964037dd3d9c,13579,200,2022
ac65877d-c4ae-4c26-a1bb-e756cf1b2a19,31193,200,2022
803fa363-6e5f-4c8b-9bec-ee4d1a25b9db,31908,200,2022
fd354bc7-ad07-4e63-8ba6-4c2328eba395,12885,200,2022
093959c3-c1c8-4fb9-9887-a5ccd9dc11a6,21917,200,2022
2d8c5263-a19f-4d77-8a1d-85bda0cf3daa,18470,200,2022
e7a12b12-8397-4df4-84de-6010ead877ec,2809,200,2022
01498aa1-f981-486f-aa41-bf8fdd34c0ed,935,100,2022
f012c57a-e4a5-4c59-a241-8fca68de5912,2311,100,2022
1d875eb1-4bc0-4b0b-9781-70837fe6a0ea,1991,100,2022
c7d69eb8-3a69-4e45-809c-f3c2e835b9cf,30418,100,2022
cd91b1c4-ab44-45dd-910a-d19ccef2477c,18042,100,2022
56eb1cf9-ff8e-4e3c-ab6a-b6c6704fcf88,31816,100,2022
433994e2-d855-4e8b-abaf-248782eb2578,3137,100,2022
5b0ad316-ed98-4474-8d4b-c18100283cc1,16526,100,2022
0e15331f-45ab-4113-9d71-42c60817379c,2598,100,2022
da23bddf-558b-474e-9167-b88698b19629,11658,100,2022
15036b35-77af-49cf-8371-2b1e6ed7eafc,15893,100,2022
6b3989ab-96c9-4f21-a259-56c556f52a5a,31599,100,2022
3a3f14d5-f802-4227-a42a-0736685831d4,3273,100,2022
b96817e6-2698-4c9c-8a4d-313f9f56294f,16629,100,2022
82a4c41e-2292-46a5-83e8-4dd3f5119839,17339,100,2022
dfd5fdd7-33c9-4849-a9d4-9c69c783f332,24687,100,2022
0addc1e2-82af-4f8a-8009-16fa3e0a080c,16201,100,2022
3faf98ce-a8d0-4be4-8879-131503e17302,15818,100,2022
532fe5c6-5381-441e-81db-9ea4f1923be1,32193,100,2022
42393e60-a87d-4631-b75d-5a0a3b741713,15814,100,2022
94c0a8f4-2f1b-49f0-8da3-9d19e839997b,30582,100,2022
91bf11f9-9d5c-4c59-9bdc-853d87ac34e5,15929,100,2022
b0e9ed15-c27d-45f4-8147-2b0fca8e87b8,3432,100,2022
7d65e745-0108-4acc-aa9a-d2bd2dc14c73,12521,100,2022
33e61717-a843-4f5b-af5b-06b324ec1ba7,2284,100,2022
4c2a8a66-2f91-4b36-9cec-b4592372bf66,1681,100,2022
1756694e-c184-4513-9b37-284e34a04430,2450,100,2022
4ba10909-d74a-4d6d-bffa-923f9335ff65,1337,100,2022
0cd4f7a1-dbd0-4d65-89db-3d068f8131c3,16545,100,2022
9562a415-64a6-4b0b-ad2c-8338e7a09b2e,2108,100,2022
f98af82a-9110-416d-b4b4-02747f457cf6,26346,100,2022
ce7f5ba7-2cad-4494-bac3-77e306a11863,25382,100,2022
9b33e4d6-a724-4927-acf8-7718027beb55,32143,100,2022
1c5af1af-f23d-4e78-b0dc-e361f95bb548,16608,100,2022
4fafc677-7ff7-4ab9-bac2-1085ac195a99,30380,100,2022
7227ec0a-6c4b-4455-9888-70f54469ac1b,12574,100,2022
04affd58-82e0-4178-82bf-ceb283742646,2734,100,2022
c07e0329-982e-4888-82e7-9f4fdf864c95,1444,200,2022
86de2c63-c89b-4a80-8f7f-e58dedcd5d4c,1643,100,2022
e2906b71-1841-48be-9edf-2a183469e4c8,16075,100,2022
d049de9b-a7f8-4275-9f15-7b7bb05a16f4,25443,100,2022
6f1b6b9d-f307-46d4-92c3-9914a899a8bd,18993,100,2022
1983cf70-8a7a-4631-947f-801a1a974d7a,25557,100,2022
cde28e8a-5707-4cc6-bbb3-0b3d195cd1e1,1379,100,2022
57f5e282-ba3b-4e51-962f-144783f5f6d6,31111,100,2022
40d76640-fc1a-4e57-aa79-33551943b0c9,16146,100,2022
609b7334-f378-4540-a69d-e274487fc60f,16288,100,2022
eb594c4e-b339-4afb-ab75-28d1c68ad360,949,200,2022
ed47c821-f863-4482-a6d9-5f94bd773d5a,31283,100,2022
a4eaa8af-d050-4936-811e-3a1987ee2e59,1670,200,2022
d5fa61ad-3c31-4448-a95c-6a5851668661,19603,100,2022
f105c103-64d6-4447-855d-c176966e617d,17277,100,2022
28ed618e-c9d9-4009-896a-c559534e7c17,25247,100,2022
e6ba8e3e-08e3-4d7e-b2d7-c6b5e2d96da2,17535,100,2022
601602bf-d47a-4635-b87a-678cea4739d1,16051,100,2022
e2b2e77d-d72c-4ca1-9b8b-2339d004598c,1452,200,2022
98ce9c44-ebac-4197-a684-d77a651a6da9,25947,200,2022
ddd9b4ec-70bb-490c-a703-7fa293059f8d,16119,100,2022
f28fbfe2-652c-4096-a5f4-d68e8fee99d7,2007,200,2022
e908c5d4-bbb3-4dce-abb4-63fe50a80d5f,16975,100,2022
ac443469-ccec-4d8a-a99e-1355ed02fdc5,16272,100,2022
542ab458-f2a3-45ea-aeb2-7b01272650d2,16966,100,2022
c589e3f4-5ab0-4171-9659-f0c7e601cd86,16368,100,2022
bd707ea6-a926-4e56-934a-6c7678b7368d,2414,100,2022
13d8e8d8-f0a5-405c-9fee-91af4e0c4525,30340,100,2022
20e3dd1c-f5c3-40fb-bf1a-5525417c16d3,16406,100,2022
246b56b1-5f9c-4fa3-b2d3-0b5817a7d1de,17051,100,2022
26550d84-7a74-489d-bde7-06e1ba76fba2,21985,100,2022
dc30507a-6b76-470f-a7df-c36b0128e8d8,2118,100,2022
430e0626-d014-47a7-8a0f-a67f5fb2d66b,30564,100,2022
60be5d05-75b2-4f44-bdf0-bcad1595a423,24659,100,2022
deb2c735-a34f-4839-a20e-6b8afa7eb389,2058,100,2022
25163a43-7b1e-4265-b821-19c6f9e28533,2094,100,2022
9dcb8312-9e72-4aa5-833d-240b2c1f2fe9,25072,100,2022
84f9c459-8b32-441f-b21a-4eda1646ee69,18018,100,2022
607633f2-b845-4859-8b33-4cf01c42e058,23290,100,2022
08e3deb8-02a6-4bf9-b125-33bd6db1bfc2,1955,100,2022
27a7eee3-8a3a-4bea-8ee5-62bbdf449d5a,25805,100,2022
702c3126-4a20-4fc0-846b-fd4c20adbc4d,12793,100,2022
18057aed-82b7-4687-a580-3e851654d42e,35295,100,2022
6a145358-fb9b-48e4-b794-1b5aa9dbc270,1448,200,2022
aa5e938d-0b2d-4099-b6a3-178c41a67f12,3528,100,2022
3f4663cd-7ce8-4962-88f0-4851243c276e,17309,200,2022
1d7935d5-dbd0-4457-88a4-561fd97875cd,20915,100,2022
8af6907b-6e60-4e30-84d1-6395917c9314,17532,100,2022
741edb28-707c-4d26-8b44-46d32dc2f4d1,17892,100,2022
df429b69-457c-405d-baca-c28198f3ea59,894,100,2022
e6754f56-6aeb-4b70-9863-196f75f90f50,2298,100,2022
4de682d5-9d8f-4cda-8897-1f9b60af89d0,2549,100,2022
ef0067f9-6a21-4f15-b1d4-4506bfa6725f,25255,100,2022
e7655e1a-e685-422f-9b58-d88725b0ea79,13329,100,2022
9a72955a-3be6-48a5-acab-5b74f1874931,35552,200,2022
876d34cd-1f7b-4300-8715-f2f79967e43d,31521,100,2022
7b8b33b2-acb2-4c1b-ac87-328caf764d09,19792,200,2022
2aa8ccf8-0b30-46ed-a2d5-237507865ab7,19158,200,2022
2a0e3c47-f542-43b7-bdf8-100f7bc112df,25728,100,2022
4d672000-d9e8-48c6-824e-0286a723a492,32008,100,2022
2832f62d-f6a0-44c4-b3eb-490c8058d12f,23594,100,2022
1b9853c9-7acf-45f7-88c3-14086e8d3599,11822,200,2022
26a99018-f154-4889-b1e5-4965e9a374d6,12048,200,2022
cd839bc2-2d1f-456e-a6eb-e28f88ff6915,16876,200,2022
76a45d32-d77b-468b-9668-eb7458a86be4,3262,100,2022
bf0b7e0a-31b1-490d-923b-34b2af7f745d,31767,100,2022
c90ce9e2-fc01-4a5e-b8c3-49753a258fcc,17229,100,2022
9944cbc2-1fa7-4dfb-b83c-4657a72233b5,17955,100,2022
b7f0d28e-c404-4a25-b521-4b27534194c5,2328,100,2022
f8e54e46-b420-423f-ae51-c44a48ac55f2,13105,100,2022
e7dd7a15-091d-4fba-bbe6-5997919a8776,2065,100,2022
23641323-aee9-4519-8f8b-6f865832c9a5,3763,100,2022
f2a791fc-eccb-412b-9255-18273ccea193,2305,100,2022
6154fcf2-e4c3-4006-af98-3fd0ea41d8bb,25181,100,2022
ec15c805-a2aa-476b-a048-5176e137c0a3,18564,100,2022
725e0c42-eaa7-41e4-b8ed-e7b22826c827,2638,100,2022
a26c6905-8ec6-4265-ad22-5a515fb8a273,3804,100,2022
60c13f31-06b2-4ce0-83a0-3a3b75c18421,17048,100,2022
0309ebf2-591c-4735-8071-6e3210d4d442,12813,100,2022
ddd1c9fd-25cb-431c-93a0-3e21d2ef40ec,23026,100,2022
e1e0b6a1-81e0-4dc9-b1f4-d3326152708d,24608,200,2022
ed5277e3-664d-4327-ad70-3d530df44e35,2232,100,2022
ac99c5e4-3c5e-4b6c-869a-d23116604145,16070,100,2022
667859b0-1d8a-4188-9779-f86c115c3854,16381,100,2022
f264aaab-8bf3-4b93-8dcd-4707aaa92499,32108,100,2022
6239437b-5be5-413f-9bd6-1b18c3b0b842,3274,100,2022
c56ebf12-e636-43ae-8842-446152c476e6,16464,100,2022
7f13a39d-33a7-4b18-904d-f0a8fa325902,16188,100,2022
4a5b6869-9171-493c-b854-c13990430e84,16542,100,2022
f4f57f70-52e9-4c1d-98c5-757463310999,26287,100,2022
277fc1ef-20ff-43a6-bae5-d5a01945c8a0,1089,100,2022
a18b7e2d-7bd5-457a-b043-f2d70333df06,2019,100,2022
5c48c0a2-0a27-4096-a0d7-4646a1590f16,12361,100,2022
c4ed317a-da03-40c5-84be-0c70eac243b1,31252,100,2022
260021bc-051f-4c7a-9fcd-09bc99222820,3714,100,2022
306ba7e1-7d50-4ea5-a533-a99d237eb0a3,1981,100,2022
fbe80a07-414e-4f65-a57e-92e47b24b491,3739,100,2022
18e8572f-aa8b-4b95-94a7-9e4434feb930,2104,100,2022
c24a6112-f02b-4169-ac1a-288de6cc1f65,18029,100,2022
370d62ec-90a4-4862-9a4f-0e5a0a44384c,18465,100,2022
fd25e5ba-71ab-42b8-aa49-0a0df883ddba,17962,100,2022
bbfab01d-498d-4540-b011-2f95bbae93e8,20139,100,2022
61a46dcc-dfe0-4432-a2cf-d84c390bac70,15887,100,2022
0e94dca1-a20c-444a-b41e-aa06bf099b92,24383,100,2022
1cac0ceb-7bf3-46ac-897b-58aacd8ab606,3743,100,2022
1b543250-e9c0-4992-b3d9-5cda152f0a61,2256,100,2022
b88c3721-3acf-44d1-a85f-50f8d8fd5c97,2444,100,2022
b423d641-6a34-4338-bce6-25778ea6b059,18843,100,2022
51eca3d8-dc6d-435d-b6c9-c52ad5b2b6ce,30734,100,2022
ef36337f-87d5-4092-a65d-6724637f6de4,26224,100,2022
28933436-e808-4a1d-82be-c9c4d85cb9fb,3662,100,2022
10c459bc-477b-407c-951f-0ef324aca39a,23200,100,2022
bad51b07-6ee2-4410-894d-589c6e8c3fb5,3407,100,2022
2c522f68-340e-4133-90fd-44a02ff56de3,3253,100,2022
abc39b1b-0d9b-4fc0-acef-e40a53bce4ab,2781,100,2022
7636b1cb-bcdb-4033-aef0-f8324622e224,2220,100,2022
a4344bdd-0a91-4d27-87cd-e224267462c0,31229,100,2022
e108e093-eba4-4893-8639-544644661682,13127,200,2022
9297bd55-ff3f-4442-b78a-e3b00953e357,24461,100,2022
7f66b1f4-cd6f-4eb2-b172-3896162c8ecc,23385,100,2022
4ba37a36-368d-40b5-9e27-806bfd9509d9,11759,100,2022
886780df-b9c3-4b6f-99a5-08c00ea58681,20258,100,2022
f6b4f9b6-2046-4e4b-ae35-8a33cb3faf5b,21573,100,2022
fda23b96-13d2-412d-8cdc-bcea0e74050b,31929,100,2022
7e9e1bf6-c0af-44fe-8cf2-6dc4d8eed027,30707,100,2022
53f53057-fd5e-445e-acd6-c3217f9edab5,12359,100,2022
5be0bf25-b133-4130-a3b7-1e15503eba79,32315,100,2022
ae6d6ec2-07a7-4321-80d4-7af4f21b7c22,31131,100,2022
130e460b-6d64-40e8-93c0-65da964f26a3,3374,100,2022
e57f6c83-87a5-4fca-a65b-43b1655a43bb,30916,100,2022
17c3b1d8-a331-4173-b78c-3d4a25f02549,26284,100,2022
3c073069-d10d-4c38-b1d1-640fb3656c64,1795,100,2022
5297fe55-2ddc-4934-a9fc-adda2db94542,25041,100,2022
6645c91b-a5c5-4b0c-bc44-1bd1a2f3ea67,15803,100,2022
9d2ee2ef-fc4c-42eb-9c71-e8d59ae9aeca,17569,100,2022
f0272944-8965-4dd8-a85c-4e48443d8d28,2538,200,2022
b435d8e6-6476-4ed1-89cd-4806ad7ecaa8,22606,200,2022
f4711eb2-600d-4c77-bae7-a2bd6bae9acd,31236,100,2022
7fcf2f01-7372-4730-a567-af20baa7c6c3,30611,100,2022
bf77c58b-dec2-48cf-b036-9191af0383a6,18485,100,2022
4ee86bbc-49b5-4e24-84cf-9be5c5182362,20416,100,2022
bbd45b30-709f-4c61-bf86-e882e59e0694,30698,100,2022
adee196f-6b06-4576-a8fc-e1d08ce6659e,20752,100,2022
66b9fd4b-47ef-482f-9eff-b5e255989134,35240,200,2022
91b83550-f93f-48a6-9598-5ba09bd6f703,22107,200,2022
b97279c1-0551-4655-a6b5-c66dc41b73b2,19257,100,2022
7b8b9e08-22d2-444d-a51d-a9304b75e62e,20727,100,2022
df4fe0d7-c504-4861-aa46-76ec458af572,31289,100,2022
31331686-ab9e-4bfc-bbe9-468ca44a4882,30926,100,2022
497f04a1-79ad-4b54-b2bb-d44917c684bd,21187,100,2022
82e8d3e4-20ba-48d3-9664-86c96a2aae0e,24875,100,2022
a99ec6a5-06e6-44eb-8646-b18938c01db5,24537,100,2022
3b28dfa2-2f6b-43ff-9787-b624b2a49ac3,12995,100,2022
75e23b50-d06e-4d4b-a24e-ef3a00dc656b,26154,100,2022
802822e8-6f7f-4c99-9fe3-76da013f6b83,21896,100,2022
4f7eddec-7fd3-46a7-81ce-935af01ac5a4,11856,200,2022
11e93f5a-c396-47f0-9975-8f6003fbbb62,21128,200,2022
ddcf14f6-d0d6-46c5-b3aa-4cc4785a4c1c,18839,100,2022
ca8b78cd-1324-4fa7-b162-25980aeb312d,1915,100,2022
99c57fca-ae3d-4e8d-961e-875bdd7cd878,11996,100,2022
36041a67-0269-498f-9422-0969336768ed,3221,100,2022
b065e5ae-9f9c-4a00-8586-bef0ece4bd37,25885,100,2022
381f3b12-c083-40be-a899-9c0c69ce4a75,18879,200,2022
83c3f532-46f1-4b91-b813-1b2923f9c487,3709,100,2022
84729606-b825-4144-9456-1042fc3ab0f9,30706,100,2022
fb183f36-6fa3-4af7-9111-08d3eca58414,18570,200,2022
6a94648a-9ecb-4e17-99e1-8120057b5686,3436,100,2022
9095db5a-d108-4f96-9a69-24098f596624,3051,100,2022
00a8e241-70a4-46c5-b6a5-b49f14b17cb4,2813,100,2022
753212d1-22bc-4e32-9f6f-e1af34b05179,15990,200,2022
471034ad-983a-4de8-85a7-d69512f2668f,2714,200,2022
dcfb9203-5038-443d-85d2-e190745d8eac,1662,200,2022
9d6a09cb-43b0-41a8-af45-2853e5344947,12203,200,2022
f8e73d5b-298a-43ed-ba8c-71316d4f34ab,25190,200,2022
1f374c8f-32a3-4c7d-81c5-7967954950e9,3811,200,2022
c62ab4f7-df6c-4af4-93d5-6ad6ac543042,24927,200,2022
34dc0fb7-7d25-4497-b3a1-cf2b838ac93c,24460,200,2022
623ebb23-19f5-4a31-aae5-6122e6b4f78f,1520,200,2022
1405d4cd-bb45-4360-8007-7185600cb9a8,1388,200,2022
2e742168-ae6f-45a2-b22d-f4db5613bf54,16797,100,2022
88838b3a-8aab-42d9-8895-cf13463063cf,15906,100,2022
c1050e78-0a17-44f2-902b-d8d4ecb56883,24759,100,2022
37046162-4843-4001-9231-44cb13eb4eb4,16374,100,2022
9bfbafa0-6dff-44ad-a3dd-1610c64c556e,31734,100,2022
c4b4ccd2-6e68-4980-9fa0-325cfa17045b,18013,100,2022
a04d021d-e457-400b-9985-94cae5f8784b,21461,100,2022
4de6ef3a-3adf-499a-ab16-8e19d455f77b,30809,200,2022
bdcc7476-465b-4715-938d-6ba392a4d348,16512,100,2022
c6084506-ab81-4081-b3dc-54f476fad661,24776,200,2022
68536b66-14b3-4ca9-9f44-f018c1c7db7b,25322,100,2022
